"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","wheelchair_accessible","bikes_allowed","trip_note","route_direction"
"SMNW_M","114-03.230522.15","114-03.230522.15.0743","Tallawong","114-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-03.270522.16","114-03.270522.16.0743","Tallawong","114-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-03.300522.15","114-03.300522.15.0743","Tallawong","114-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-04.210222.15","114-04.210222.15.0828","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.250222.16","114-04.250222.16.0828","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.280222.15","114-04.280222.15.0828","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.040322.16","114-04.040322.16.0828","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.070322.15","114-04.070322.15.0828","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.110322.16","114-04.110322.16.0828","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.140322.15","114-04.140322.15.0821","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.180322.16","114-04.180322.16.0821","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.210322.15","114-04.210322.15.0821","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.250322.16","114-04.250322.16.0821","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.280322.15","114-04.280322.15.0821","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.010422.16","114-04.010422.16.0821","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.040422.15","114-04.040422.15.0821","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.080422.16","114-04.080422.16.0821","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.110422.15","114-04.110422.15.0821","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.150422.16","114-04.150422.16.0821","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.180422.15","114-04.180422.15.0821","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.220422.16","114-04.220422.16.0821","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.250422.15","114-04.250422.15.0821","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.290422.16","114-04.290422.16.0821","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.020522.15","114-04.020522.15.0821","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.060522.16","114-04.060522.16.0821","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.090522.15","114-04.090522.15.0821","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.130522.16","114-04.130522.16.0821","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.160522.15","114-04.160522.15.0821","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.200522.16","114-04.200522.16.0821","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.230522.15","114-04.230522.15.0821","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.270522.16","114-04.270522.16.0821","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-04.300522.15","114-04.300522.15.0821","Chatswood","114-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-05.210222.15","114-05.210222.15.0910","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.250222.16","114-05.250222.16.0910","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.280222.15","114-05.280222.15.0910","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.040322.16","114-05.040322.16.0910","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.070322.15","114-05.070322.15.0910","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.110322.16","114-05.110322.16.0910","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.140322.15","114-05.140322.15.0903","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.180322.16","114-05.180322.16.0903","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.210322.15","114-05.210322.15.0903","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.250322.16","114-05.250322.16.0903","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.280322.15","114-05.280322.15.0903","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.010422.16","114-05.010422.16.0903","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.040422.15","114-05.040422.15.0903","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.080422.16","114-05.080422.16.0903","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.110422.15","114-05.110422.15.0903","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.150422.16","114-05.150422.16.0903","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.180422.15","114-05.180422.15.0903","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.220422.16","114-05.220422.16.0903","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.250422.15","114-05.250422.15.0903","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.290422.16","114-05.290422.16.0903","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.020522.15","114-05.020522.15.0903","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.060522.16","114-05.060522.16.0903","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.090522.15","114-05.090522.15.0903","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.130522.16","114-05.130522.16.0903","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.160522.15","114-05.160522.15.0903","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.200522.16","114-05.200522.16.0903","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.230522.15","114-05.230522.15.0903","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.270522.16","114-05.270522.16.0903","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-05.300522.15","114-05.300522.15.0903","Tallawong","114-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-06.210222.15","114-06.210222.15.0951","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.250222.16","114-06.250222.16.0951","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.280222.15","114-06.280222.15.0951","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.040322.16","114-06.040322.16.0951","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.070322.15","114-06.070322.15.0951","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.110322.16","114-06.110322.16.0951","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.140322.15","114-06.140322.15.0941","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.180322.16","114-06.180322.16.0941","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.210322.15","114-06.210322.15.0941","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.250322.16","114-06.250322.16.0941","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.280322.15","114-06.280322.15.0941","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.010422.16","114-06.010422.16.0941","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.040422.15","114-06.040422.15.0941","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.080422.16","114-06.080422.16.0941","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.110422.15","114-06.110422.15.0941","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.150422.16","114-06.150422.16.0941","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.180422.15","114-06.180422.15.0941","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.220422.16","114-06.220422.16.0941","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.250422.15","114-06.250422.15.0941","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.290422.16","114-06.290422.16.0941","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.020522.15","114-06.020522.15.0941","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.060522.16","114-06.060522.16.0941","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.090522.15","114-06.090522.15.0941","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.130522.16","114-06.130522.16.0941","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.160522.15","114-06.160522.15.0941","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.200522.16","114-06.200522.16.0941","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.230522.15","114-06.230522.15.0941","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.270522.16","114-06.270522.16.0941","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-06.300522.15","114-06.300522.15.0941","Chatswood","114-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-07.210222.15","114-07.210222.15.1033","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.250222.16","114-07.250222.16.1033","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.280222.15","114-07.280222.15.1033","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.040322.16","114-07.040322.16.1033","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.070322.15","114-07.070322.15.1033","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.110322.16","114-07.110322.16.1033","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.140322.15","114-07.140322.15.1023","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.180322.16","114-07.180322.16.1023","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.210322.15","114-07.210322.15.1023","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.250322.16","114-07.250322.16.1023","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.280322.15","114-07.280322.15.1023","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.010422.16","114-07.010422.16.1023","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.040422.15","114-07.040422.15.1023","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.080422.16","114-07.080422.16.1023","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.110422.15","114-07.110422.15.1023","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.150422.16","114-07.150422.16.1023","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.180422.15","114-07.180422.15.1023","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.220422.16","114-07.220422.16.1023","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.250422.15","114-07.250422.15.1023","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.290422.16","114-07.290422.16.1023","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.020522.15","114-07.020522.15.1023","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.060522.16","114-07.060522.16.1023","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.090522.15","114-07.090522.15.1023","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.130522.16","114-07.130522.16.1023","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.160522.15","114-07.160522.15.1023","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.200522.16","114-07.200522.16.1023","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.230522.15","114-07.230522.15.1023","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.270522.16","114-07.270522.16.1023","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-07.300522.15","114-07.300522.15.1023","Tallawong","114-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-08.210222.15","114-08.210222.15.1111","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.250222.16","114-08.250222.16.1111","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.280222.15","114-08.280222.15.1111","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.040322.16","114-08.040322.16.1111","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.070322.15","114-08.070322.15.1111","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.110322.16","114-08.110322.16.1111","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.140322.15","114-08.140322.15.1101","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.180322.16","114-08.180322.16.1101","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.210322.15","114-08.210322.15.1101","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.250322.16","114-08.250322.16.1101","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.280322.15","114-08.280322.15.1101","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.010422.16","114-08.010422.16.1101","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.040422.15","114-08.040422.15.1101","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.080422.16","114-08.080422.16.1101","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.110422.15","114-08.110422.15.1101","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.150422.16","114-08.150422.16.1101","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.180422.15","114-08.180422.15.1101","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.220422.16","114-08.220422.16.1101","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.250422.15","114-08.250422.15.1101","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.290422.16","114-08.290422.16.1101","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.020522.15","114-08.020522.15.1101","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.060522.16","114-08.060522.16.1101","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.090522.15","114-08.090522.15.1101","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.130522.16","114-08.130522.16.1101","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.160522.15","114-08.160522.15.1101","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.200522.16","114-08.200522.16.1101","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.230522.15","114-08.230522.15.1101","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.270522.16","114-08.270522.16.1101","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-08.300522.15","114-08.300522.15.1101","Chatswood","114-08","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-09.210222.15","114-09.210222.15.1153","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.250222.16","114-09.250222.16.1153","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.280222.15","114-09.280222.15.1153","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.040322.16","114-09.040322.16.1153","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.070322.15","114-09.070322.15.1153","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.110322.16","114-09.110322.16.1153","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.140322.15","114-09.140322.15.1143","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.180322.16","114-09.180322.16.1143","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.210322.15","114-09.210322.15.1143","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.250322.16","114-09.250322.16.1143","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.280322.15","114-09.280322.15.1143","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.010422.16","114-09.010422.16.1143","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.040422.15","114-09.040422.15.1143","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.080422.16","114-09.080422.16.1143","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.110422.15","114-09.110422.15.1143","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.150422.16","114-09.150422.16.1143","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.180422.15","114-09.180422.15.1143","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.220422.16","114-09.220422.16.1143","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.250422.15","114-09.250422.15.1143","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.290422.16","114-09.290422.16.1143","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.020522.15","114-09.020522.15.1143","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.060522.16","114-09.060522.16.1143","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.090522.15","114-09.090522.15.1143","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.130522.16","114-09.130522.16.1143","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.160522.15","114-09.160522.15.1143","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.200522.16","114-09.200522.16.1143","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.230522.15","114-09.230522.15.1143","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.270522.16","114-09.270522.16.1143","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-09.300522.15","114-09.300522.15.1143","Tallawong","114-09","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","114-10.210222.15","114-10.210222.15.1231","Chatswood","114-10","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-10.250222.16","114-10.250222.16.1231","Chatswood","114-10","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-10.280222.15","114-10.280222.15.1231","Chatswood","114-10","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-10.040322.16","114-10.040322.16.1231","Chatswood","114-10","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-10.070322.15","114-10.070322.15.1231","Chatswood","114-10","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-10.110322.16","114-10.110322.16.1231","Chatswood","114-10","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-10.140322.15","114-10.140322.15.1221","Chatswood","114-10","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-10.180322.16","114-10.180322.16.1221","Chatswood","114-10","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-10.210322.15","114-10.210322.15.1221","Chatswood","114-10","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-10.250322.16","114-10.250322.16.1221","Chatswood","114-10","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-10.280322.15","114-10.280322.15.1221","Chatswood","114-10","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-10.010422.16","114-10.010422.16.1221","Chatswood","114-10","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-10.040422.15","114-10.040422.15.1221","Chatswood","114-10","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-10.080422.16","114-10.080422.16.1221","Chatswood","114-10","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-10.110422.15","114-10.110422.15.1221","Chatswood","114-10","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","114-10.150422.16","114-10.150422.16.1221","Chatswood","114-10","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
